id,name,provider,level,amount,deadline,project_types,requirements,description,contact_info,application_url,status,technology,created_at,updated_at,verification_level,verification_date,verification_source,verification_notes,last_data_check,data_source,deadline_status,amount_verified,deadline_verified,next_check_due
2426,Bridgeport CT Sustainability Grants,City of Bridgeport CT,local,Tax abatements,Ongoing,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Sustainability Grants program offered by Bridgeport CT for local residents and businesses.,Bridgeport CT Sustainability Office,https://www.bridgeportct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:48.96238,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.bridgeportct.gov/sustainability,ongoing,f,f,2025-10-22 15:55:12.057349
2427,Bridgeport CT Climate Action Funding,City of Bridgeport CT,local,Development incentives,While funds available,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Climate Action Funding program offered by Bridgeport CT for local residents and businesses.,Bridgeport CT Sustainability Office,https://www.bridgeportct.gov/sustainability,Active,Climate & Resilience,2025-07-20 04:18:49.02677,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.bridgeportct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2420,Stamford CT Renewable Energy Permits,City of Stamford CT,local,Development incentives,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Stamford CT for local residents and businesses.,Stamford CT Sustainability Office,https://www.stamfordct.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:48.585251,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.456,https://www.stamfordct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2422,Bridgeport CT Green Building Incentives,City of Bridgeport CT,local,Property tax exemption,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Building Incentives program offered by Bridgeport CT for local residents and businesses.,Bridgeport CT Sustainability Office,https://www.bridgeportct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:48.71107,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.514,https://www.bridgeportct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2428,Bridgeport CT Green Business Certification,City of Bridgeport CT,local,Property tax exemption,Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Business Certification program offered by Bridgeport CT for local residents and businesses.,Bridgeport CT Sustainability Office,https://www.bridgeportct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.090525,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.572,https://www.bridgeportct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2432,Waterbury CT Solar Tax Exemptions,City of Waterbury CT,local,"Up to $50,000",Ongoing,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Solar Tax Exemptions program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Solar,2025-07-20 04:18:49.348193,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.waterburyct.gov/sustainability,ongoing,f,f,2025-10-22 15:55:12.057349
2439,Waterbury CT Building Performance Standards,City of Waterbury CT,local,Property tax exemption,While funds available,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Building Performance Standards program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.793198,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2440,Norwalk CT Green Building Incentives,City of Norwalk CT,local,"$5,000 to $100,000",While funds available,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Building Incentives program offered by Norwalk CT for local residents and businesses.,Norwalk CT Sustainability Office,https://www.norwalkct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.856246,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 15:55:12.057349,https://www.norwalkct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2431,Waterbury CT Green Building Incentives,City of Waterbury CT,local,Property tax exemption,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Building Incentives program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.28449,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.689,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2433,Waterbury CT Energy Efficiency Rebates,City of Waterbury CT,local,Grant funding available,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Energy Efficiency Rebates program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.410733,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.747,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2435,Waterbury CT Sustainability Grants,City of Waterbury CT,local,"$5,000 to $100,000",Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Sustainability Grants program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.538874,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.806,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2436,Waterbury CT Climate Action Funding,City of Waterbury CT,local,Development incentives,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Climate Action Funding program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Climate & Resilience,2025-07-20 04:18:49.60343,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.864,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2437,Waterbury CT Green Business Certification,City of Waterbury CT,local,Grant funding available,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Green Business Certification program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:49.666813,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.922,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2438,Waterbury CT Renewable Energy Permits,City of Waterbury CT,local,Property tax exemption,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Waterbury CT for local residents and businesses.,Waterbury CT Sustainability Office,https://www.waterburyct.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:49.730076,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:28.981,https://www.waterburyct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2444,Norwalk CT Sustainability Grants,City of Norwalk CT,local,"Up to $50,000",Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Sustainability Grants program offered by Norwalk CT for local residents and businesses.,Norwalk CT Sustainability Office,https://www.norwalkct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:50.110866,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:29.039,https://www.norwalkct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2447,Norwalk CT Renewable Energy Permits,City of Norwalk CT,local,Permit fee waivers,Quarterly deadlines,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Renewable Energy Permits program offered by Norwalk CT for local residents and businesses.,Norwalk CT Sustainability Office,https://www.norwalkct.gov/sustainability,Active,Renewable Energy,2025-07-20 04:18:50.299043,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:29.157,https://www.norwalkct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
2448,Norwalk CT Building Performance Standards,City of Norwalk CT,local,Permit fee waivers,Annual application,"[""Municipal Programs""]","[""Local jurisdiction"",""Permit compliance"",""Zoning requirements""]",Building Performance Standards program offered by Norwalk CT for local residents and businesses.,Norwalk CT Sustainability Office,https://www.norwalkct.gov/sustainability,Active,Energy Efficiency,2025-07-20 04:18:50.362996,2025-07-27 02:32:49.960246,2,2025-07-21 23:27:31.875407,Municipal Program Categories,Local government programs exist in these categories but require individual verification for amounts,2025-07-22 22:44:29.219,https://www.norwalkct.gov/sustainability,active,f,f,2025-10-22 15:55:12.057349
